,AZ_F1_11_a,AZ_F1_201_c,AZ_F1_202_b,AZ_F1_202_c,AZ_F1_202_d,AZ_F1_203_a,AZ_F1_203_e,AZ_F1_203_f,AZ_F1_203_g,AZ_F1_203_h,AZ_F1_206_a,AZ_F1_207_c,AZ_F1_3_b,AZ_F1_3_f,AZ_F1_3_g,AZ_F1_7_b,AZ_F1_7_c,AZ_F1_7_d
LOC121827238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tmem38b,97,108,75,90,164,98,107,143,100,163,128,85,165,197,90,124,113,147
Tal2,3,3,1,1,4,1,2.5,7,1,11,2,2.2,9,6,1,7,3,4
LOC121827236,12,9,8,6,5,20,15,15,14,18,12,9,11,9,7,14,11,30
LOC102905236,3,8,11,5,3,6,14.5,9.5,4.5,14,12,6,2,3,2,2,4,9.5
LOC102905552,0,1,1.5,3,3,3.5,4,2.5,0,4.5,1,2,0.5,3,1,0.5,3,4.5
Fsd1l,16,34,35,28,43,15,28,36,20,44,40,19,12,21,20,9,12,19
Slc44a1,19,22,38,30,42,29,25,33,27,37,24,29,25,22,22,20,11,17
LOC121827234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827233,1,2,3.25,0,2,0.2,0,0,0.33,2,0.33,0,0,1,1,0.25,1,0
Abca1,11,12,29,15,20,17,15,15,16,43,14,20,8,14,15,20,13,20
LOC102903480,45,31,27,47,28,57,36,37,44,49,26,41,34,43,30,35,22,33
LOC121827232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC102903170,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LOC102902870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC102928992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC102906172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC102928677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC102928380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC102905859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smc2,3.33,8,7.33,7,11,6.5,4.83,7,6.33,11,7.67,6.83,3.33,11.33,6.33,6.33,6.33,6.83
LOC121827231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121825883,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0
LOC121827581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC102920328,0.9,0.4,1.2,0.6,0.2,0.7,0.45,0.4,0.87,0.6,0.2,0.6,1.3,0.2,0.4,1.15,0.45,1.45
Cylc2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grin3a,1,0,0,0,0,1,0,0,2,0,1,2,0,1,0,0,1,1
Ppp3r2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121826695,28.83,20,17.33,32,51.5,24,26.33,19.83,42,27,16.5,14,24.33,25,11.33,32.33,24.33,27
Rnf20,1,0,4,0,3,1,3,1,0,2,0,1,2,1,0,2,0,2
Pgap4,9,5,4,4,3,18,8,10,12,7,1,11,3,5,5,9,7,13
Aldob,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Znf189,5,7,4,5,5,9,3,5,5,8,13,12,10,3,8,2,4,8
Mrpl50,72,49,65,85,54,86,79,67,87,67,53,57,60,80,59,85,48,62
LOC102913468,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0
LOC102914290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plppr1,0,1,2,2,4,0,0,2,0,1,1,1,1,0,4,2,0,2
LOC121828807,0,0,0,2,0,2,0,1,0,1,0,0,0,1,1,0,0,0
Cavin4,24,36,23,49,48,31,31,33,30,36,38,18,24,17,33,31,38,39
Tmeff1,0,1,1,0,2,1,0,1,0,1,1,0,0,0,0,0,0,2
LOC102925757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erp44,32,26,25,37,33,42,22,29,33,30,37,31,31,36,29,40,23,51
Stx17,23,18,10,20,16,33,23,17,30,30,26,19,11,11,11,28,15,18
LOC121827228,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LOC121827578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827577,2,6,2,1,3,0,3,4,4,3,4,3,4,7,4,2,4,5
LOC102928188,9,5.5,8,5.5,4,6,4.5,4,8,10.5,6,4.5,4,6,3,7,4,7
Sec61b,29,25,45,72,41,57,41,30,49,51,32,36,30,56,46,37,35,36
Alg2,20,21,19.5,21,28,25,25,24,31.5,12.5,19,26,17,19,29.5,25.5,21,24
Tgfbr1,22,21.5,19.67,34,34.67,43.33,27,28,36.33,33,40.2,22.2,32,22.67,26,51.17,31,38
LOC121827576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Col15a1,22,25,31,40,25,32,23,35,39,47,33,23,16,19,44,28,27,31
Galnt12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Anks6,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,2,2
Gabbr2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tbc1d2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
Coro2a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LOC121827226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trim14,1,2,4,3,2,3,4,3,4,4,6,0,1,3,0,2,3,3
Nans,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Anp32b,128,107,144.5,168,162,190.5,93,132,187,89,83.5,105,147,129,124,180.5,114,105
Hemgn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trmo,0,2,6,4,2,1,0,2,5,3,2,1,1,3,2,2,4,2
LOC121827811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Xpa,3,7,14,6,12,8,6,17,8,12,12,9,3,3,2,7,5,10
Ncbp1,10,7,13,9,9,10,11,9,9,16,10,10,10,8,5,13,7,11
Tstd2,0,1,0,1,0,1,2,0,1,1,0,1,0,0,0,0,0,1
Tmod1,5,6,7,11,8,12,3,10,7,10,3,10,4,3,6,7,6,9
Tdrd7,31,41,49,39,25,44,26,57,32,36,42,44,24,39,28,51,29,46
Ccdc180,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2
LOC102924399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Igfbpl1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aldh1b1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
LOC121827220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC102915560,230.1,203.7,267.65,382.7,314.2,297.5,242.2,245.35,285.55,295.75,229.95,168,296.9,371.1,271.75,286.8,271.8,233
Shb,18,10,20,18,21,20,19,15,23,9,15,25,11,20,12,32,12,27
Slc25a51,34,40.5,34.5,42.5,39.5,47,29.5,51.5,44.5,42.5,42,38,22,34.5,52,51,34.5,45.5
Dcaf10,6,4,0,5,10,5,6,3,3,6,4,0,2,0,5,4,3,2
LOC102907757,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Exosc3,21,28,23,27,33,39.5,37,36,36,27,35,30,27,37,34,32,26,30
Trmt10b,5,3,5,5,3,5,6,8,6,3,7,9,4,6,3,3,6,9
LOC121827218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frmpd1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC107402354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zcchc7,1,3,12,1,4,2,11,4,6,17,10,7,3,3,2,4,2,9
Pax5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melk,1,1,2,7,3,3,3,1,5,3,7,8,8,3,2,4,2,3
LOC121827679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rnf38,11,13,12,15,14,17,10,19,18,15,18,12,14,16,15,17,6,14
LOC121827572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gne,4,7,7,7,11,5,5,2,4,6,10,5,5,3,3,4,7,10
Clta,23,21,25,23,29,33,17,26,22,29,32,16,13,18,26,16,20,23.2
LOC121827214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ccin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glipr2,2,2,4,8,6,3,0,1,10,5,2,11,2,5,4,6,2,1
Reck,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bex1,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0
LOC102923418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC102906844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC102922483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spaar,21,14,16,10,12,14,15,23,15,22,14,5,15,15,12,19,17,27
Hrct1,13,12,6,6,13,13,8,13,8,15,9,8,7,11,8,13,6,9
LOC102921869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC102921556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tmem8b,5,6,4,3,5,1,2,9,1,3,8,6,2,7,5,4,1,3
Fam221b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Hint2,105,107.5,90,103.5,130.5,109.5,68.5,91.5,122.5,111,104.5,75.5,90.5,151.5,99,115,92.5,122.5
Spag8,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,0,0,2
Npr2,37,34,40,19,25,27,27.5,31,30,37,54,33,31,18,18,29,19,38
LOC102919415,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0
Rgp1,0,0,2,0,1,1,0,0,1,1,1,0,1,1,1,0,3,0
Gba2,9,13,7,4,7,4,6,12,11,11,9,6,4,7,7,11,7,9
Creb3,17,17,29,18,21,21,10,18,25,23,25,20,18,24,12,22,13,22
Tln1,37,42,40,49,53,48,30,58,49,75,49,47,38,48,45,48,43,50
Ccdc107,16,22,16,21,26,17,20,18,29,21,14,14,26,17,12,22,13,18
Arhgef39,4.25,8,9,2,4,1,3,2,3,1,8,2,3,3,2,3,5,6
Ca9,5.25,4,2,0,3.25,8,7,4,0,6,3,3,9.25,16,3,8.25,6,7
Tpm2,2686,1829,1520,2055,2368,1614,1751,2251.33,2183,2883,943,1400,2103,2233,2499,1679,2087,2032
Tesk1,37,26,24,36,32,44,16,32,39,34,25,22,21,30,21,37,37,23
Cd72,11,17,4,18,14,29,6,11,10,9,16,8,11,16,13,10,10,15
Fam166b,1,2,0.2,1,0,1,1,3,1,1,1,2,0,0,0,1,0,2
Rusc2,12,15,20,10,21,12,9,24,14,35,25,18,14,18,10,21,14,20
LOC121827213,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
LOC121827212,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1
LOC102905298,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
Unc13b,2,15,10,10,3,5,8,5,4,6,8,8,2,5,4,5,4,5
Fam214b,27,26,10,20,31,14,13,27,20,24,36,19,21,23,21,30,15,17
Stoml2,61,50,60,117,76,89,63,93,79,71,72,66,72,111,56,71,58,63
Pigo,2,4,5,3,3,4,6,5,4,3,6,1,2,2,3,2,2,5
Fancg,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
LOC102911420,395,394,436.7,392,547,507.5,380.2,481,487.2,377.5,446.2,384,342,353,340.5,503,434,441.4
C2H9orf131,0,1,1,0,0,2,0,2,0,1,2,0,1,0,0,0,0,0
Phf24,1,0,2,1,0,1,0,2,0,0,1,0,1,2,1,0,0,0
Fam205c,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
LOC102909726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fam205a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ccl21,4,13,8,38,16,21,2,10,22,25,11,9,13,15,20,10,17,12
Ccl19,2,1,1,8,6,1,0,0,0,0,1,4,1,5,2,6,2,1
LOC102907152,15,7,8,11,10,13,14,11,18,7,10,6,8,15,14,14,12,10
Il11ra,30,37,51,44,61,36,25,41,43,52,51,47,25,25,32,38,33,45
Galt,5,16,9,7,8,9,7,9,10,19,13,5,6,6,12,12,6,13
Sigmar1,4,6,6,14,6,9,9,8,9,6,9,5,2,10,7,7,6,8
Arid3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dctn3,41,33,41,67,73,57,46,32,52,49,40,33,45,71,56,41,41,29
Rpp25l,31,25,36,30,31,24,32,29,45,28,33,25,25,27,28,35,31,35
Cntfr,31,30,30,36,22,35,28,41,43,28,22,20,31,29,27,44,29,50
Enho,6,1,3,8,3,4,2,4,9,5,1,1,5,6,3,4,3,4
Dnai1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Fam219a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827208,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C2H9orf24,2,5,5,2,2,6,1,0,2,4,1,1,2,4,2,2,4,2
LOC121827209,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1
Myorg,215,227,249,227,316,328,210,349,258,199,239.2,249,171,161,184,300,215,284
Nudt2,12,12,14,15,15,15,12,11,24,16,7,12,11,13,11,9,12,18
Kif24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Ubap1,49,42,53,52,59,55,40,56,69,56,50,48,55,47,37,76,39,57
Dcaf12,30,28,32,55,42,39,27,47,52,33,46,34,32,29,22,43,25,32
LOC121827792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ubap2,56.5,57.67,56.5,70.67,90.5,84.67,46.83,78,93,69.5,72.83,56.5,68.5,53.33,72.83,75.17,69,64.5
LOC121827777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ube2r2,135,146,149,170,158,150,104,113,172,118,128,115,125,131.5,106,172,135,132
Nol6,4,4,4,2,9,7,1,6,6,4,8,3,8,2,6,6,3,2
Aqp3,14,12,13,19,15,28,8,11,15,13,22,4,6,14,8,10,23,15
Aqp7,10,7,10,3,15,1,5,6,3,14,8,7,7,7,8,2,7,6
Nfx1,16,28,32,29,27.2,31,24,35,23,38,32,26,25,18,19,19,17,32
LOC121827206,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Chmp5,69,52,77,95,73,67,62,73,65,97,77,49,53,65,61,72,55,70
Bag1,255,225,181,238,252,230,160,265,237,267,226,203,225,290,200,250,210,279
Spink4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B4galt1,9,10,19,9,8,20,8,11,19,16,8,14,11,14,18,15,12,15
Smu1,51.5,36.5,69.5,53.5,60.5,67.5,52.25,57.5,62.5,46.25,52.5,52,47.5,58.5,61.5,60,56,59.5
Dnaja1,21.33,13.17,21.83,27.92,24.67,20.83,20.83,27.17,24.33,28.78,20.83,13.5,16.17,12.5,12.33,27.5,24.83,14
LOC102927218,0.33,1.17,0.33,0.92,1.17,1.33,0.33,0.67,0.33,0.87,1.33,0,1.67,0,0.33,1.5,0.33,1
Aptx,1,2,0,3,6,5,2,4,1,1,1,3,2,4,1,0,1,1
Tmem215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1
Ndufb6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Topors,45,44,56,52,69,57,61,56,52,59,46,53,45,43,39,62,34,49
Ddx58,2,5,5,5,3,4,2,5,0,6,4,4,1,6,1,2,0,7
Aco1,13,14,9,14,10,5,10,16,17,11,11,10,14,12,6,13,15,11
LOC107401056,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121822763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC102915845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lingo2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC102923434,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0
Mob3b,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Ifnk,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LOC121827202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC102927904,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LOC121820878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Znf292,37,58,69,50,64,40,52,58,58,60,69,52,37,61,37,72,56,68
Smim8,75,48,86,101,74,92,74,72,88,53,65,68,52,103,61,86,65.5,67
C2H6orf163,1,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
LOC121827199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cfap206,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Slc35a1,38,30,28,42,37,38,31,50,64,33,32,26,27,52,43,35,31,38
Rars2,15,8,17,11,17,22,25,14,13,18,25,12,8,17,14,16,13,21
Orc3,14,25,25,18,17,15.5,18,22,23,26.2,21,18.9,14.5,12,16,15.5,22,28.2
Akirin2,41,45,43,58,54,54,44,60,59,44,46,44,53,32,44,47,42,49
LOC121827564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spaca1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cnr1,2,4,3,4,2,5,0,1,2,2,3,2,0,1,0,1,1,2
LOC121827563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rngtt,14,7.2,13,18.5,21,11,20,9.5,14,17.5,14,12.33,13,13.5,10.5,15.5,19,15
LOC121827197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pnrc1,357,307,255,361,386,322,298,365,423,362,316,292,526,354,328,425,330,225
Srsf12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
LOC121827198,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LOC102908947,1,1,0,0,0,1,1,0,1,2,0,1,1,0,1,0,0,0
Pm20d2,3,3,8,7,3,2,4,8,7,9,4,7,4,2,5,6,1,4
LOC121827196,6,14,3,9,15,6,3,2,10,3,8,8,5,4,7,10,4,9
Gabrr1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
Gabrr2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ube2j1,12.58,18.58,9,16.83,20.67,17.17,17.67,22.25,16.25,20.33,15.33,10.5,20,16,18.5,26.75,22.25,12.58
Rragd,144,96.2,114,177,165,194,143,178,176,116,121,106,117,150,162,164,160,116
LOC121827195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ankrd6,0,3,2,2,3,7,5,1,2,0,1,7,1,5,1,0,5,3
Lyrm2,2,2,7,11,7.5,5,6,4.5,8,4,10,5.5,7,9,8,5.5,7,10.5
LOC121827193,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0
Mdn1,8,13,14,16,20,11,20,27,20,15,17,6,11,7,18,14,11,20
Gja10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach2,1,4,3,4,2,0.2,3,3,4,5,3,3,1,1,2,2,0,4
LOC121827191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Map3k7,18.5,25.5,16.5,24,22,32.5,27.5,30.5,26.5,20.5,44.5,15,23.5,26.5,21.5,25.5,20.5,28
LOC121827562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827560,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0
LOC121827559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827558,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Epha7,5,2,6,1,6,7,4,5,3,0,4,1,5,1,4,10,4,5
Rpsap58,31.5,17,30.08,56.95,34.28,52.25,28.25,43.87,31.92,43.33,32,29.58,34.83,44.28,26.83,32.5,30.08,39.58
LOC121827557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Npm3,1,2,4,5,4,4,1,2,4,2,3,2,1,3,2,1,2,1
LOC121827555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manea,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0
Fut9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ufl1,57,50,66,70,76,77,73,69,88,63,71,57,60,49,47,92,61,68
Fhl5,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,0,0,2
LOC121827188,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Gpr63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klhl32,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,0,0,0
Mms22l,0,0,0,0,0.5,0.5,0,0,0,0,1,3,0.5,0,0,0,1,0
LOC121827185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC107401458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pou3f3,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
Fbxl4,16.5,14,26.5,17.5,20,13.5,12.5,12.5,21.5,11.5,13,23.5,21.5,14.5,7,20.5,16,13.5
Faxc,4,9,2,12,5.2,11,7,9,5,8,7,1,10,9,8,1,11,6
Coq3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pnisr,66,205,203,83,117,83,215,250,92,213,235,243,76,70,71,134,73,205
Usp45,44,44,42,48,29.33,39,44,48.2,38,46,45,41,24,45,31,44,25,38
Tstd3,3,1,1,1,2,1,2,2,1,5,0,1,1,1,4,2,3,1
Ccnc,24.5,26,38.5,23,24.5,18,31.5,30.5,39,29.5,32.5,46,21.5,21,27.5,43,31.5,32
Prdm13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121822893,3.65,3.43,3.73,5.18,3.83,4.12,4.55,5.23,3.07,4.6,3.03,4.47,4.83,3.2,4.27,4.43,3.25,4.45
LOC107401457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nkain3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggh,1,0,1,1,0,1,1,0,2,2,0,0,0,0,2,0,0,0
Ttpa,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
LOC121827520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121831702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ythdf3,81,85,102,83,79,113,96,103,114,105,91,105,79,84,74,107,61,125
LOC121827519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ftl,9.4,5.3,10.2,19.2,14,17,12,7.3,9.4,9.4,12.6,8.8,15,15.6,13.3,8.3,13.2,5.13
Trnak-cuu-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC102906499,4.5,11,5.5,4.83,11.5,5.67,4.17,7.83,4,11.33,8,7,10.83,9,5.33,6.17,4.67,4.33
LOC121827518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827119,0.2,0,0.2,0,0.2,0,0.6,0.6,0,0.8,0.2,0,0.4,0,0.2,0.4,0,0.2
LOC121827121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121827120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC107400940,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0
LOC121827774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bhlhe22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC102921916,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
